relative time stamp,Walking,Standing,Sitting,Going Upstairs,Going Downstairs,Going In Lift,annotation any activity,yaw,pitch,roll,acc_x,acc_y,acc_z,pressure[pa],altitude[m],temperature[c],sensor Back,stretch left,stretch right,switch left,switch right
494208,0,0,0,0,0,0,0,75.64,43.28,42.14,10.03,-6.24,5.91,101322,-33.05,20.30,0,0,0,0,0
494256,0,0,0,0,0,0,0,76.26,43.41,42.07,9.98,-7.66,4.47,101323,-33.55,20.20,2,0,0,0,0
494304,0,0,0,0,0,0,0,75.44,43.52,42.05,8.65,-5.17,2.09,101319,-33.55,20.20,1,0,2,0,0
494352,0,0,0,0,0,0,0,75.09,43.66,41.82,9.27,-3.20,4.59,101317,-33.38,20.20,0,0,0,0,0
494400,0,0,0,0,0,0,0,76.47,44.11,41.32,10.49,-2.96,6.11,101317,-33.30,20.20,0,3,0,0,0
494448,0,0,0,0,0,0,0,76.67,44.50,40.89,8.77,-5.08,4.05,101314,-33.63,20.30,0,4,0,0,0
494496,0,0,0,0,0,0,0,76.60,44.78,40.59,7.15,-5.38,3.28,101320,-33.30,20.30,0,2,0,0,0
494560,0,0,0,0,0,0,0,77.29,45.06,40.50,10.81,-4.97,5.39,101324,-33.63,20.20,4,0,0,0,0
494608,0,0,0,0,0,0,0,76.69,45.17,40.51,10.75,-4.67,7.65,101314,-32.80,20.20,0,2,2,0,0
494656,0,0,0,0,0,0,0,76.29,45.25,40.43,8.77,-4.09,5.11,101319,-33.30,20.30,2,0,0,0,0
494704,0,0,0,0,0,0,0,76.09,45.36,40.40,8.19,-3.40,3.91,101323,-33.88,20.30,0,2,0,0,0
494752,0,0,0,0,0,0,0,75.90,45.34,40.51,7.73,-2.58,3.36,101330,-34.13,20.30,0,0,0,0,0
494800,0,0,0,0,0,0,0,76.15,45.04,40.96,6.99,-3.31,2.21,101323,-33.88,20.30,0,0,1,0,0
494849,0,0,0,0,0,0,0,74.19,44.61,41.51,10.47,-9.79,5.46,101322,-34.47,20.30,1,2,0,0,0
494896,0,0,0,0,0,0,0,71.80,44.64,41.81,12.95,-10.49,7.82,101322,-33.38,20.30,0,0,0,0,0
494960,0,0,0,0,0,0,0,65.95,44.72,41.97,10.53,-6.47,6.48,101329,-33.63,20.30,0,2,0,0,0
495008,0,0,0,0,0,0,0,56.95,44.76,41.95,8.09,-2.40,6.20,101322,-33.30,20.30,2,0,0,0,0
495056,0,0,0,0,0,0,0,49.83,44.95,41.64,5.42,0.10,4.73,101327,-33.55,20.30,0,1,0,0,0
495104,0,0,0,0,0,0,0,45.24,45.06,41.35,4.02,1.60,5.19,101327,-33.80,20.30,0,3,0,0,0
495152,0,0,0,0,0,0,0,45.14,45.11,41.14,4.96,-0.77,3.81,101327,-33.55,20.30,0,2,0,0,0
495200,0,0,0,0,0,0,0,46.04,45.06,41.17,6.45,-2.54,4.94,101323,-33.13,20.30,0,1,0,0,0
495249,0,0,0,0,0,0,0,47.68,45.03,41.26,9.10,-4.17,5.08,101316,-33.55,20.30,1,1,0,0,0
495296,0,0,0,0,0,0,0,49.08,45.09,41.26,10.64,-5.38,4.84,101322,-33.96,20.30,2,0,0,0,0
495360,0,0,0,0,0,0,0,48.29,45.09,41.23,9.78,-5.59,5.57,101322,-33.30,20.30,0,1,0,0,0
495408,0,0,0,0,0,0,0,46.62,45.03,41.21,10.22,-6.04,5.61,101320,-33.55,20.30,0,0,0,0,0
495456,1,0,0,0,0,0,0,44.11,44.95,41.22,10.10,-6.22,6.32,101322,-33.13,20.30,0,2,0,0,0
495504,1,0,0,0,0,0,0,40.16,44.86,41.17,8.57,-4.48,5.41,101323,-34.13,20.30,0,2,0,0,0
495552,1,0,0,0,0,0,0,35.71,44.51,41.29,6.77,-3.34,5.33,101320,-33.55,20.30,0,0,0,0,0
495600,1,0,0,0,0,0,0,32.45,44.22,41.50,6.54,-2.10,5.33,101325,-33.38,20.30,0,0,0,0,0
495648,1,0,0,0,0,0,0,30.69,44.08,41.67,8.33,-2.74,5.10,101320,-33.55,20.30,0,2,2,0,0
495712,1,0,0,0,0,0,0,29.07,44.03,41.77,7.85,-3.93,4.60,101325,-33.30,20.30,0,2,2,0,0
495760,1,0,0,0,0,0,0,26.92,43.96,41.92,6.79,-2.87,5.09,101319,-33.13,20.30,0,2,1,0,0
495808,1,0,0,0,0,0,0,25.39,43.98,42.01,9.23,-1.43,6.90,101320,-33.55,20.30,0,0,0,0,0
495856,1,0,0,0,0,0,0,25.91,44.34,41.61,11.62,-3.75,7.21,101323,-33.05,20.30,0,0,0,0,0
495904,1,0,0,0,0,0,0,26.45,44.89,40.91,10.88,-5.92,8.61,101322,-33.96,20.30,0,4,0,0,0
495952,1,0,0,0,0,0,0,26.75,45.52,40.16,10.16,-2.75,6.04,101332,-34.13,20.30,0,2,0,0,0
496000,1,0,0,0,0,0,0,27.71,46.15,39.40,5.44,-2.72,4.78,101322,-33.38,20.30,4,1,0,0,0
496048,1,0,0,0,0,0,0,29.80,46.66,38.81,5.05,-1.27,3.00,101326,-34.13,20.30,0,1,0,0,0
496112,1,0,0,0,0,0,0,31.84,47.03,38.43,4.74,0.16,2.97,101330,-33.88,20.30,1,1,0,0,0
496160,1,0,0,0,0,0,0,35.69,47.40,37.88,5.63,0.69,3.27,101327,-33.63,20.30,0,0,0,0,0
496208,1,0,0,0,0,0,0,40.73,47.85,37.24,4.82,-3.42,1.08,101326,-33.88,20.30,0,2,0,0,0
496256,1,0,0,0,0,0,0,43.56,48.20,36.77,6.04,-6.26,1.83,101323,-33.13,20.30,0,0,0,0,0
496304,1,0,0,0,0,0,0,45.30,48.41,36.54,8.06,-3.57,3.05,101326,-33.88,20.30,0,2,1,0,0
496352,1,0,0,0,0,0,0,46.55,48.51,36.41,9.36,-3.03,3.48,101329,-34.39,20.30,0,4,0,0,0
496400,1,0,0,0,0,0,0,47.18,48.66,36.20,8.39,-4.51,3.36,101320,-33.38,20.30,0,1,0,0,0
496448,1,0,0,0,0,0,0,46.94,48.81,36.05,8.03,-3.82,5.28,101317,-32.89,20.30,0,4,0,0,0
496512,1,0,0,0,0,0,0,46.42,48.85,35.97,7.90,-1.29,4.78,101323,-33.55,20.30,0,0,0,0,0
496560,1,0,0,0,0,0,0,46.15,48.72,35.94,5.42,-1.95,4.08,101322,-33.38,20.30,0,0,0,0,0
496608,1,0,0,0,0,0,0,45.83,48.53,36.12,3.82,-2.52,1.93,101319,-32.89,20.30,0,1,0,0,0
496656,1,0,0,0,0,0,0,46.91,48.34,36.52,5.88,-1.26,3.64,101322,-33.38,20.30,0,0,0,0,0
496705,1,0,0,0,0,0,0,48.42,48.26,36.77,7.31,-3.52,1.69,101323,-33.30,20.30,0,0,0,0,0
496752,1,0,0,0,0,0,0,48.21,48.17,36.97,7.32,-5.94,2.57,101325,-33.38,20.30,0,2,0,0,0
496800,1,0,0,0,0,0,0,47.19,48.34,37.08,12.82,-8.65,2.72,101320,-33.80,20.30,0,0,2,0,0
496848,1,0,0,0,0,0,0,41.69,47.71,38.28,9.58,-0.21,3.61,101326,-34.22,20.30,0,0,0,0,0
496912,1,0,0,0,0,0,0,31.66,46.31,40.04,-0.38,-4.07,-2.15,101317,-33.55,20.30,0,4,0,0,0
496960,1,0,0,0,0,0,0,12.45,43.84,43.10,11.49,-2.38,8.00,101323,-32.89,20.30,0,2,0,0,0
497008,1,0,0,0,0,0,0,8.86,43.97,42.99,18.00,-11.00,6.56,101322,-33.30,20.30,0,0,0,0,0
497056,1,0,0,0,0,0,0,-5.15,41.44,45.15,12.10,-7.12,14.86,101316,-33.13,20.30,0,0,0,0,0
497104,1,0,0,0,0,0,0,-12.05,40.66,46.01,12.09,-8.90,6.93,101326,-33.80,20.30,0,0,2,0,0
497152,1,0,0,0,0,0,0,-16.72,40.85,46.38,11.91,-4.96,5.75,101317,-33.05,20.30,0,4,0,0,0
497200,1,0,0,0,0,0,0,-16.34,41.17,46.06,10.75,-4.00,7.02,101320,-33.13,20.30,2,0,0,0,0
497264,1,0,0,0,0,0,0,-8.36,41.82,44.62,3.51,2.36,-5.92,101322,-33.80,20.30,0,2,1,0,0
497312,1,0,0,0,0,0,0,6.85,44.00,42.27,11.72,-9.18,-10.02,101322,-33.80,20.30,2,1,0,0,0
497360,1,0,0,0,0,0,0,12.66,44.64,42.12,7.98,-7.14,5.70,101319,-33.30,20.30,4,0,0,0,0
497408,1,0,0,0,0,0,0,8.85,43.67,43.04,8.43,-1.91,8.78,101323,-33.38,20.30,2,0,0,0,0
497456,1,0,0,0,0,0,0,4.62,42.59,44.24,9.36,-4.00,4.18,101319,-33.63,20.30,0,0,0,0,0
497504,1,0,0,0,0,0,0,0.30,41.67,45.12,10.19,-4.16,4.91,101332,-33.30,20.30,0,0,0,0,0
497552,1,0,0,0,0,0,0,-7.59,40.75,46.47,9.47,-6.13,8.05,101319,-33.88,20.30,0,0,0,0,0
497600,1,0,0,0,0,0,0,-10.55,40.00,47.21,8.60,-4.95,7.22,101325,-33.38,20.30,0,2,2,0,0
497664,1,0,0,0,0,0,0,-8.61,40.43,46.34,10.30,-4.66,6.56,101317,-33.30,20.30,4,0,0,0,0
497712,1,0,0,0,0,0,0,-5.01,41.44,44.81,8.00,-1.98,5.92,101329,-33.30,20.30,0,4,0,0,0
497760,1,0,0,0,0,0,0,1.01,42.78,42.92,7.18,-1.82,2.08,101323,-33.63,20.30,0,1,1,0,0
497808,1,0,0,0,0,0,0,0.31,42.88,42.53,6.50,-0.87,2.06,101322,-32.97,20.30,0,2,1,0,0
497856,1,0,0,0,0,0,0,-0.72,43.02,42.47,7.05,-5.00,4.84,101320,-33.80,20.30,0,2,1,0,0
497904,1,0,0,0,0,0,0,-2.25,43.02,42.40,7.92,-4.63,1.70,101315,-33.38,20.30,0,1,0,0,0
497952,1,0,0,0,0,0,0,-4.75,42.65,42.73,6.67,-1.99,4.75,101319,-33.13,20.30,1,0,0,0,0
498000,1,0,0,0,0,0,0,-6.80,42.49,43.06,6.74,-1.20,4.69,101325,-33.30,20.30,0,1,1,0,0
498064,1,0,0,0,0,0,0,-8.44,42.43,43.17,6.24,-1.11,5.61,101319,-33.05,20.30,4,0,0,0,0
498112,1,0,0,0,0,0,0,-9.26,42.71,42.92,6.28,-1.14,5.26,101315,-32.97,20.30,0,3,0,0,0
498160,1,0,0,0,0,0,0,-9.71,42.97,42.73,5.59,-0.09,4.75,101316,-33.05,20.30,0,0,0,0,0
498208,1,0,0,0,0,0,0,-9.04,42.84,42.77,6.84,-1.25,4.73,101328,-33.30,20.30,0,0,1,0,0
498256,1,0,0,0,0,0,0,-7.92,42.80,42.64,7.30,-1.50,4.69,101316,-33.30,20.30,0,0,0,0,0
498304,1,0,0,0,0,0,0,-7.26,42.93,42.47,7.01,-2.15,4.18,101329,-34.05,20.30,1,0,0,0,0
498352,1,0,0,0,0,0,0,-6.71,43.17,42.27,7.64,-2.49,3.97,101326,-33.63,20.30,2,0,0,0,0
498400,1,0,0,0,0,0,0,-6.15,43.46,42.05,7.82,-2.61,4.58,101322,-33.88,20.30,0,2,0,0,0
498464,1,0,0,0,0,0,0,-5.49,43.63,41.90,8.03,-2.88,5.78,101323,-33.63,20.30,4,0,0,0,0
498515,1,0,0,0,0,0,0,-4.66,43.71,41.81,8.84,-3.42,5.53,101325,-33.55,20.30,0,0,0,0,0
498560,1,0,0,0,0,0,0,-3.81,43.67,41.81,8.79,-4.07,4.41,101323,-33.63,20.30,0,2,0,0,0
498608,1,0,0,0,0,0,0,-3.38,43.70,41.78,9.05,-4.54,3.90,101323,-33.80,20.30,0,1,0,0,0
498656,1,0,0,0,0,0,0,-3.15,43.80,41.63,8.95,-3.51,3.60,101323,-34.05,20.40,0,1,1,0,0
498704,1,0,0,0,0,0,0,-3.17,43.91,41.46,8.43,-3.21,3.75,101326,-33.63,20.30,2,0,0,0,0
498752,1,0,0,0,0,0,0,-3.19,44.03,41.27,8.04,-3.02,4.24,101320,-33.30,20.30,0,1,0,0,0
498800,1,0,0,0,0,0,0,-3.53,44.23,41.09,8.31,-2.74,4.41,101320,-33.55,20.30,0,0,1,0,0
498864,1,0,0,0,0,0,0,-3.93,44.36,40.97,7.89,-2.56,4.47,101320,-33.22,20.40,0,4,0,0,0
498911,1,0,0,0,0,0,0,-4.37,44.42,40.89,7.54,-2.49,4.33,101325,-34.05,20.30,0,4,0,0,0
498960,1,0,0,0,0,0,0,-4.92,44.44,40.88,7.47,-2.58,4.35,101323,-33.05,20.40,0,4,0,0,0
499008,1,0,0,0,0,0,0,-5.39,44.49,40.83,7.45,-2.16,4.39,101323,-34.30,20.40,0,0,0,0,0
499056,1,0,0,0,0,0,0,-5.67,44.55,40.74,7.33,-2.56,4.68,101326,-33.80,20.40,0,0,0,0,0
499105,1,0,0,0,0,0,0,-5.99,44.60,40.66,7.53,-2.24,4.36,101323,-33.80,20.40,0,4,0,0,0
499152,1,0,0,0,0,0,0,-6.24,44.61,40.61,7.37,-1.92,4.41,101326,-33.80,20.40,0,1,0,0,0
499215,1,0,0,0,0,0,0,-6.38,44.58,40.58,7.44,-2.11,4.55,101328,-34.13,20.40,0,0,0,0,0
499264,1,0,0,0,0,0,0,-6.47,44.55,40.57,7.91,-2.21,4.44,101331,-34.13,20.40,0,0,0,0,0
499312,1,0,0,0,0,0,0,-6.61,44.52,40.56,7.44,-2.57,4.36,101328,-33.63,20.40,0,0,0,0,0
499359,1,0,0,0,0,0,0,-6.77,44.50,40.57,7.41,-2.73,4.33,101325,-33.38,20.40,2,1,0,0,0
499407,1,0,0,0,0,0,0,-6.95,44.51,40.56,7.20,-2.68,4.25,101334,-33.80,20.40,0,2,0,0,0
499455,1,0,0,0,0,0,0,-7.09,44.50,40.57,7.63,-2.35,4.42,101316,-32.97,20.40,0,4,0,0,0
499504,1,0,0,0,0,0,0,-7.17,44.54,40.54,7.60,-2.22,4.03,101318,-33.30,20.40,0,1,0,0,0
499552,1,0,0,0,0,0,0,-7.38,44.59,40.50,6.46,-2.51,4.23,101320,-33.38,20.40,0,5,0,0,0
499616,1,0,0,0,0,0,0,-7.61,44.62,40.49,6.46,-2.02,4.83,101320,-33.38,20.40,0,3,0,0,0
499663,1,0,0,0,0,0,0,-7.66,44.64,40.49,7.10,-1.86,4.80,101322,-33.63,20.40,0,3,0,0,0
499712,1,0,0,0,0,0,0,-7.83,44.64,40.53,7.26,-1.73,4.65,101325,-33.80,20.40,0,4,0,0,0
499759,1,0,0,0,0,0,0,-8.04,44.63,40.61,6.89,-2.01,4.59,101320,-33.55,20.40,1,0,1,0,0
499808,1,0,0,0,0,0,0,-8.48,44.69,40.67,6.12,-2.34,4.24,101322,-33.80,20.40,0,4,0,0,0
499856,1,0,0,0,0,0,0,-9.38,44.84,40.70,6.90,-3.81,4.21,101326,-33.80,20.40,0,2,2,0,0
499903,1,0,0,0,0,0,0,-11.30,45.04,40.83,7.40,-5.72,4.14,101316,-33.05,20.40,0,2,0,0,0
499951,1,0,0,0,0,0,0,-12.91,45.17,40.93,5.57,-6.45,2.78,101325,-33.05,20.40,0,0,0,0,0
500015,0,0,0,0,0,0,0,-15.40,45.28,41.11,6.99,-3.71,4.52,101326,-33.30,20.40,2,0,0,0,0
500063,0,0,0,0,0,0,0,-17.87,45.31,41.36,8.28,0.46,6.33,101319,-34.05,20.40,0,0,0,0,0
500112,0,0,0,0,0,0,0,-17.94,45.23,41.41,7.91,1.61,5.29,101323,-33.22,20.40,0,0,2,0,0
500159,0,1,0,0,0,0,0,-17.28,45.21,41.34,8.35,-2.28,5.48,101326,-33.63,20.40,0,2,0,0,0
500207,0,1,0,0,0,0,0,-16.97,45.24,41.25,8.70,-2.69,4.76,101321,-33.55,20.40,0,0,0,0,0
500259,0,1,0,0,0,0,0,-17.08,45.37,41.03,8.06,-2.95,4.66,101325,-33.22,20.40,3,0,0,0,0
500304,0,1,0,0,0,0,0,-17.40,45.57,40.79,7.46,-2.16,4.26,101329,-34.39,20.40,0,1,1,0,0
500368,0,1,0,0,0,0,0,-17.12,45.92,40.29,6.71,-0.96,2.90,101331,-33.88,20.40,0,0,0,0,0
500415,0,1,0,0,0,0,0,-17.18,46.19,39.98,6.40,-3.43,3.42,101326,-33.80,20.40,0,0,0,0,0
500463,0,1,0,0,0,0,0,-17.89,46.19,40.13,5.96,-3.68,3.81,101332,-33.63,20.40,0,0,0,0,0
500511,0,1,0,0,0,0,0,-19.02,46.20,40.33,6.60,-2.80,4.80,101329,-34.30,20.40,0,0,2,0,0
500559,0,1,0,0,0,0,0,-19.52,46.02,40.59,6.78,-3.24,4.37,101323,-33.80,20.40,0,1,0,0,0
500607,0,1,0,0,0,0,0,-19.62,45.57,41.06,8.59,-3.49,4.54,101318,-33.88,20.40,2,0,0,0,0
500655,0,1,0,0,0,0,0,-19.45,45.07,41.59,10.67,-5.44,3.10,101328,-34.30,20.40,0,0,0,0,0
500705,0,1,0,0,0,0,0,-19.71,44.45,42.27,8.13,-3.96,2.97,101328,-34.05,20.40,0,0,0,0,0
500767,0,1,0,0,0,0,0,-19.94,43.94,42.78,6.53,-1.87,4.86,101329,-33.88,20.40,0,2,0,0,0
500815,0,1,0,0,0,0,0,-20.18,43.67,43.12,7.02,-1.12,3.82,101322,-34.05,20.40,0,0,0,0,0
500863,0,1,0,0,0,0,0,-20.08,43.57,43.18,8.44,-2.09,3.74,101325,-33.55,20.40,0,0,0,0,0
500911,0,1,0,0,0,0,0,-26.95,43.73,44.63,10.48,-2.51,12.13,101319,-33.55,20.40,0,0,0,0,0
500960,0,1,0,0,0,0,0,-24.86,42.74,45.57,2.18,-0.88,-11.33,101322,-33.55,20.40,0,4,0,0,0
501007,0,1,0,0,0,0,0,-12.78,42.79,45.18,14.88,-3.93,15.01,101322,-33.30,20.40,0,1,1,0,0
501055,0,1,0,0,0,0,0,-15.93,41.80,45.40,14.66,-4.62,1.62,101322,-33.55,20.40,0,1,55,0,0
501105,0,1,0,0,0,0,0,-18.35,41.32,45.78,9.05,-8.01,-2.10,101323,-33.80,20.40,0,2,3,0,0
501167,0,1,0,0,0,0,0,-19.75,41.80,45.31,8.80,-1.77,2.17,101318,-33.30,20.40,2,0,0,0,0
501216,0,1,0,0,0,0,0,-21.92,42.33,45.04,6.25,-0.51,4.39,101328,-33.80,20.40,0,4,0,0,0
501263,0,1,0,0,0,0,0,-19.28,42.49,44.06,5.08,0.56,6.33,101318,-33.30,20.40,2,0,0,0,0
501311,0,1,0,0,0,0,0,-18.05,42.97,43.27,6.73,-4.45,2.29,101328,-32.97,20.40,0,0,0,0,0
501359,0,1,0,0,0,0,0,-18.30,43.15,43.08,3.14,0.53,6.76,101328,-33.80,20.40,0,1,0,0,0
501407,0,1,0,0,0,0,0,-18.77,43.37,43.30,6.33,-2.54,2.41,101316,-33.47,20.40,0,2,0,0,0
501456,0,1,0,0,0,0,0,-19.05,43.41,43.28,7.48,0.27,4.30,101322,-33.22,20.40,0,1,0,0,0
501503,0,1,0,0,0,0,0,-18.83,43.56,43.06,5.49,-3.89,2.05,101321,-32.80,20.40,0,2,1,0,0
501567,0,1,0,0,0,0,0,-19.32,43.51,43.14,8.90,-2.75,2.25,101319,-33.80,20.40,0,0,0,0,0
501616,0,1,0,0,0,0,0,-18.96,43.77,42.55,8.92,-1.84,4.83,101324,-33.47,20.40,0,0,0,0,0
501663,0,1,0,0,0,0,0,-17.55,43.66,42.11,5.45,-3.23,3.16,101325,-33.88,20.40,0,0,0,0,0
501711,0,1,0,0,0,0,0,-17.78,43.69,42.04,5.71,-2.15,4.45,101315,-32.97,20.40,0,2,0,0,0
501759,0,1,0,0,0,0,0,-17.83,43.67,42.00,6.53,-1.10,4.87,101316,-33.47,20.40,0,1,0,0,0
501809,0,1,0,0,0,0,0,-17.77,43.66,41.91,6.65,-1.39,3.95,101316,-33.30,20.40,0,0,0,0,0
501855,0,1,0,0,0,0,0,-17.80,43.73,41.74,6.82,-0.85,4.23,101322,-33.47,20.40,0,2,0,0,0
501919,0,1,0,0,0,0,0,-17.89,44.04,41.33,8.03,-1.16,4.00,101324,-33.22,20.40,0,2,0,0,0
501967,0,1,0,0,0,0,0,-17.91,44.36,40.87,8.04,-1.58,3.13,101325,-33.88,20.40,0,4,0,0,0
502015,0,1,0,0,0,0,0,-18.10,44.53,40.54,5.88,-3.34,3.75,101322,-33.22,20.40,0,0,0,0,0
502063,0,1,0,0,0,0,0,-18.69,44.52,40.55,6.44,-2.75,4.24,101324,-33.05,20.40,0,2,0,0,0
502111,0,1,0,0,0,0,0,-19.15,44.43,40.68,8.95,-2.62,5.49,101318,-33.47,20.40,0,0,0,0,0
502160,0,1,0,0,0,0,0,-19.93,44.30,40.97,7.68,-3.34,2.77,101321,-32.80,20.40,0,0,0,0,0
502207,0,1,0,0,0,0,0,-20.72,44.28,41.19,8.15,-2.52,1.99,101318,-33.47,20.40,0,3,0,0,0
502255,0,1,0,0,0,0,0,-21.65,44.19,41.41,7.17,-1.19,4.32,101322,-32.97,20.40,0,2,0,0,0
502319,0,1,0,0,0,0,0,-22.21,44.16,41.45,5.37,-0.27,4.93,101322,-32.89,20.40,1,0,0,0,0
502367,0,1,0,0,0,0,0,-22.30,44.16,41.39,5.73,0.00,4.80,101312,-32.97,20.40,0,2,0,0,0
502415,0,1,0,0,0,0,0,-22.19,44.24,41.24,6.54,-0.77,3.27,101319,-33.05,20.40,0,2,0,0,0
502463,0,1,0,0,0,0,0,-21.90,44.23,41.11,7.11,-1.70,4.23,101315,-32.63,20.40,0,2,2,0,0
502512,0,1,0,0,0,0,0,-21.74,44.25,41.00,7.54,-2.03,3.69,101312,-32.38,20.40,0,2,0,0,0
502559,0,1,0,0,0,0,0,-21.76,44.28,40.91,7.20,-1.28,4.23,101321,-33.80,20.40,0,2,2,0,0
502607,0,1,0,0,0,0,0,-21.65,44.15,40.96,8.81,-1.72,6.10,101316,-33.05,20.40,1,0,0,0,0
502655,0,1,0,0,0,0,0,-20.78,43.79,41.13,12.87,-7.73,3.09,101319,-32.80,20.40,3,1,1,0,0
502719,0,1,0,0,0,0,0,-20.88,43.70,41.21,16.15,-8.73,-0.04,101316,-33.05,20.40,14,0,0,0,0
502767,0,1,0,0,0,0,0,-21.37,44.05,40.84,12.38,-9.51,0.99,101324,-33.80,20.40,10,0,1,0,0
502815,0,1,0,0,0,0,0,-22.69,44.73,40.19,5.52,-4.08,7.42,101326,-33.80,20.50,5,2,0,0,0
502863,0,1,0,0,0,0,0,-22.91,45.25,39.54,6.75,-0.39,7.31,101319,-33.80,20.40,10,2,0,0,0
502911,0,1,0,0,0,0,0,-22.97,45.94,38.55,7.19,-2.43,3.41,101318,-33.22,20.40,14,0,0,0,0
502959,0,1,0,0,0,0,0,-24.10,47.03,37.35,6.79,-0.63,5.16,101315,-33.22,20.40,10,0,0,1,0
503007,0,1,0,0,0,0,0,-24.62,47.74,36.40,3.11,3.18,7.28,101321,-33.22,20.40,5,2,0,0,0
503055,0,1,0,0,0,0,0,-24.26,48.09,35.65,3.22,2.71,4.16,101316,-33.22,20.50,5,2,2,0,0
503119,0,1,0,0,0,0,0,-24.29,48.35,35.19,5.64,2.53,2.30,101327,-33.72,20.40,3,2,0,0,0
503167,0,1,0,0,0,0,0,-24.40,48.62,34.79,5.34,3.30,3.83,101311,-32.63,20.50,3,4,2,0,0
503215,0,1,0,0,0,0,0,-24.29,48.69,34.60,5.04,-1.31,2.52,101318,-33.72,20.50,4,4,0,0,0
503263,0,1,0,0,0,0,0,-24.88,48.58,34.89,7.37,-4.36,1.76,101322,-32.97,20.50,12,0,0,0,0
503311,0,1,0,0,0,0,0,-25.61,48.58,35.16,10.16,-4.93,3.05,101325,-33.47,20.40,9,2,0,0,0
503359,0,1,0,0,0,0,0,-26.29,48.62,35.25,8.03,-4.14,5.00,101314,-32.72,20.50,11,3,0,0,0
503407,0,1,0,0,0,0,0,-26.63,48.59,35.30,8.53,-1.86,4.79,101324,-33.22,20.50,12,1,0,0,0
503473,0,1,0,0,0,0,0,-26.91,48.42,35.50,6.83,-2.78,4.61,101318,-32.89,20.50,16,0,0,0,0
503519,0,1,0,0,0,0,0,-27.12,48.28,35.63,8.00,-2.43,4.99,101324,-33.47,20.50,12,1,0,0,0
503567,0,1,0,0,0,0,0,-27.02,48.06,35.65,8.16,-0.58,4.78,101327,-33.96,20.50,10,2,0,0,0
503615,0,1,0,0,0,0,0,-26.77,47.91,35.52,8.24,-2.15,5.53,101321,-33.30,20.50,6,0,0,0,0
503663,0,1,0,0,0,0,0,-26.86,47.77,35.56,7.51,-4.32,3.76,101319,-32.97,20.50,8,0,0,0,0
503712,0,1,0,0,0,0,0,-27.19,47.54,35.87,7.76,-3.47,2.52,101319,-33.22,20.50,6,0,0,0,0
503759,0,1,0,0,0,0,0,-27.60,47.41,36.12,7.55,-0.19,4.69,101319,-33.30,20.50,2,0,0,0,0
503807,0,1,0,0,0,0,0,-27.87,47.34,36.25,8.44,-2.92,5.27,101319,-33.30,20.50,1,0,0,0,0
503871,0,1,0,0,0,0,0,-28.23,47.24,36.49,9.73,-4.00,4.71,101321,-33.05,20.50,0,2,2,0,0
503919,0,1,0,0,0,0,0,-28.89,47.20,36.73,7.42,-3.38,2.79,101319,-33.22,20.50,0,4,1,0,0
503967,0,1,0,0,0,0,0,-29.42,47.21,36.81,6.10,-1.91,6.63,101322,-33.22,20.50,3,0,0,0,0
504015,0,1,0,0,0,0,0,-29.65,47.18,36.90,6.44,-3.25,6.28,101315,-33.30,20.50,0,2,1,0,0
504064,0,1,0,0,0,0,0,-29.80,47.09,37.02,8.30,-4.95,4.76,101325,-33.47,20.50,0,4,0,0,0
504111,0,1,0,0,0,0,0,-29.85,46.87,37.31,8.90,-1.22,4.79,101316,-33.22,20.50,0,1,0,0,0
504159,0,1,0,0,0,0,0,-29.96,46.87,37.33,7.46,-1.14,5.41,101315,-33.72,20.50,0,1,1,0,0
504207,0,1,0,0,0,0,0,-30.10,46.99,37.18,5.46,-5.05,4.49,101315,-33.55,20.50,2,0,0,0,0
504272,0,1,0,0,0,0,0,-30.65,47.01,37.37,7.46,-5.26,3.44,101319,-33.30,20.50,2,0,0,0,0
504318,0,1,0,0,0,0,0,-31.35,47.03,37.67,6.30,-3.06,5.53,101317,-33.13,20.50,0,4,0,0,0
504367,0,1,0,0,0,0,0,-31.73,47.01,37.91,11.63,2.93,6.42,101324,-33.55,20.50,0,0,0,0,0
504415,0,1,0,0,0,0,0,-31.08,46.78,37.85,11.06,-2.66,6.14,101322,-33.22,20.50,0,2,1,0,0
504462,0,1,0,0,0,0,0,-30.77,46.50,37.89,7.65,-4.82,4.30,101321,-33.13,20.50,1,2,1,0,0
504511,0,1,0,0,0,0,0,-30.75,46.41,37.88,8.91,-4.17,4.19,101321,-32.97,20.50,0,2,0,0,0
504559,0,1,0,0,0,0,0,-30.56,46.27,37.91,8.96,-3.05,1.83,101314,-33.30,20.50,0,2,0,0,0
504606,0,1,0,0,0,0,0,-30.48,45.78,38.39,6.71,-4.87,3.51,101322,-33.80,20.50,0,1,0,0,0
504671,0,1,0,0,0,0,0,-30.46,45.39,39.07,5.76,-5.95,3.05,101314,-32.97,20.50,0,0,0,0,0
504719,0,1,0,0,0,0,0,-30.72,45.10,39.89,7.98,-4.61,5.04,101315,-32.89,20.50,0,1,0,0,0
504766,0,1,0,0,0,0,0,-31.08,44.80,40.82,11.77,-1.06,5.65,101315,-32.38,20.50,0,0,0,0,0
504814,0,1,0,0,0,0,0,-31.25,44.48,41.58,10.93,-2.74,5.28,101319,-33.55,20.50,2,0,0,0,0
504862,0,1,0,0,0,0,0,-31.05,44.25,41.97,8.16,-4.79,4.70,101317,-33.13,20.50,1,1,0,0,0
