relative time stamp,Walking,Standing,Sitting,Going Upstairs,Going Downstairs,Going In Lift,annotation any activity,flic annotations,yaw,pitch,roll,acc_x,acc_y,acc_z,pressure[pa],altitude[m],temperature[c],sensor Back,stretch left,stretch right,switch left,switch right
194629,0,0,0,0,0,0,0,5,135.72,47.61,40.89,-17.26,-20.43,7.88,100884,2.43,22.10,2,1,29,0,0
194678,0,0,0,0,0,0,0,5,135.66,47.57,40.84,-25.57,-15.47,9.42,100895,2.09,22.10,0,0,34,1,0
194726,0,0,0,0,0,0,0,5,136.19,46.57,42.05,-15.85,-11.32,6.67,100895,1.42,22.10,2,0,24,0,0
194774,0,0,0,0,0,0,0,5,137.00,44.94,44.07,-1.85,-16.58,-10.82,100895,1.92,22.10,0,1,15,0,0
194823,0,0,0,0,0,0,0,5,138.45,42.57,46.77,-0.52,-10.79,1.62,100895,2.09,22.10,11,0,24,0,0
194870,0,0,0,0,0,0,0,5,140.33,40.35,49.01,20.92,9.66,3.41,100903,1.26,22.10,14,0,16,0,0
194919,0,0,0,0,0,0,0,5,141.79,38.81,50.56,34.09,8.30,8.34,100903,1.92,22.10,18,0,17,0,0
194982,0,0,0,0,0,0,0,5,143.31,37.83,51.37,37.61,40.00,23.85,100894,1.42,22.10,15,0,14,0,0
195031,0,0,0,0,0,0,0,5,144.43,37.05,51.81,24.79,10.65,6.37,100904,2.09,22.10,9,4,19,0,0
195078,0,0,0,0,0,0,0,5,143.14,37.99,51.29,18.41,0.97,17.41,100898,1.09,22.10,0,1,18,0,0
195127,0,0,0,0,0,0,0,5,141.81,39.35,49.82,-3.54,-18.23,12.44,100900,1.84,22.10,0,0,19,0,0
195175,0,0,0,0,0,0,0,5,139.97,40.89,48.34,-13.50,-30.85,11.90,100897,1.84,22.10,0,0,20,0,0
195223,0,0,0,0,0,0,0,5,138.36,42.10,47.43,-14.71,-31.74,6.03,100900,2.34,22.10,0,0,24,0,0
195273,0,0,0,0,0,0,0,5,137.22,43.01,46.71,-15.92,-25.13,9.28,100901,1.51,22.10,0,0,22,0,0
195318,0,0,0,0,0,0,0,5,136.83,43.39,46.13,-11.54,-9.63,10.55,100898,1.59,22.10,0,0,20,0,0
195383,0,0,0,0,0,0,0,5,136.11,44.06,45.36,-6.40,-11.33,1.25,100902,1.67,22.10,0,1,29,0,0
195431,0,0,0,0,0,0,0,5,135.79,44.29,44.99,-1.65,-5.70,17.11,100898,1.51,22.10,0,1,15,0,0
195479,0,0,0,0,0,0,0,5,135.88,45.10,42.98,15.32,-6.94,7.21,100895,1.51,22.10,3,1,15,0,0
195526,0,0,0,0,0,0,0,5,136.80,43.23,45.64,43.37,25.24,-15.24,100904,1.51,22.10,11,0,24,0,0
195575,0,0,0,0,0,0,0,5,137.45,42.36,46.64,43.67,46.99,8.47,100895,1.92,22.10,7,0,27,0,0
195623,0,0,0,0,0,0,0,5,138.18,42.02,46.17,35.60,18.27,-7.54,100904,1.84,22.10,7,0,34,0,0
195671,0,0,0,0,0,0,0,5,138.04,42.50,45.60,17.20,-2.70,-1.91,100897,1.84,22.10,3,0,24,0,0
195718,0,0,0,0,0,0,0,5,137.10,44.39,43.54,2.29,-14.23,4.73,100902,1.67,22.10,0,0,32,0,0
195783,0,0,0,0,0,0,0,5,135.97,46.35,41.41,-17.02,-26.82,7.65,100898,2.09,22.10,0,1,24,0,0
195831,0,0,0,0,0,0,0,5,135.19,46.78,41.10,-26.37,-19.88,3.39,100895,2.34,22.10,3,0,28,0,0
195879,0,0,0,0,0,0,0,5,135.14,45.84,42.61,-18.34,-14.76,3.94,100892,1.84,22.10,1,0,25,0,0
195926,0,0,0,0,0,0,0,5,136.03,44.57,44.05,-13.73,-11.06,0.84,100894,1.92,22.10,0,2,25,0,0
195975,0,0,0,0,0,0,0,5,136.62,43.85,44.84,-9.23,-7.66,-7.08,100894,2.34,22.10,0,0,24,0,0
196022,0,0,0,0,0,0,0,5,137.73,42.34,46.63,4.32,-1.60,-4.82,100911,1.59,22.10,11,0,22,0,0
196071,0,0,0,0,0,0,0,5,139.39,40.25,48.72,36.81,14.13,8.74,100894,1.67,22.10,12,1,24,0,0
196134,0,0,0,0,0,0,0,5,141.16,38.57,50.01,31.54,4.45,11.75,100900,1.59,22.10,20,0,20,0,0
196183,0,0,0,0,0,0,0,5,141.53,38.24,50.58,34.77,28.54,18.76,100902,1.67,22.10,18,0,24,0,0
196231,0,0,0,0,0,0,0,5,141.64,38.10,50.69,18.21,23.21,15.20,100901,1.59,22.10,8,2,27,0,0
196279,0,0,0,0,0,0,0,5,140.46,39.22,49.73,10.55,-9.18,9.39,100905,1.26,22.10,0,0,31,0,0
196329,0,0,0,0,0,0,0,5,138.80,40.75,48.38,-10.97,-25.43,13.33,100908,1.34,22.10,0,0,25,0,0
196375,0,0,0,0,0,0,0,5,137.11,42.28,47.07,-16.33,-35.68,9.86,100908,1.59,22.10,0,1,32,0,0
196423,0,0,0,0,0,0,0,5,135.73,43.59,45.91,-18.24,-32.14,8.10,100911,1.59,22.10,2,0,26,0,0
196471,0,0,0,0,0,0,0,5,135.15,44.15,45.41,-25.21,-22.01,11.63,100898,1.51,22.10,0,0,26,0,0
196535,0,0,0,0,0,0,0,5,134.68,44.75,44.93,-3.36,-12.67,-0.38,100905,1.59,22.10,0,0,28,0,0
196583,0,0,0,0,0,0,0,5,134.22,45.05,44.47,9.55,1.64,14.82,100911,1.09,22.10,0,0,31,0,0
196631,0,0,0,0,0,0,0,5,133.35,46.21,42.33,30.56,6.47,1.32,100900,1.51,22.10,0,0,30,0,0
196679,0,0,0,0,0,0,0,5,134.72,43.84,44.67,18.91,18.11,-4.33,100901,2.09,22.10,6,0,28,0,0
196732,0,0,0,0,0,0,0,5,135.90,42.40,46.13,29.16,33.48,-4.64,100904,1.26,22.10,3,0,29,0,0
196775,0,0,0,0,0,0,0,5,136.81,40.73,47.29,32.02,14.72,8.66,100915,1.26,22.10,2,0,46,0,0
196823,0,0,0,0,0,0,0,5,136.94,40.88,46.88,12.65,-6.86,-6.86,100902,1.59,22.10,0,1,11,0,0
196872,0,0,0,0,0,0,0,5,136.54,41.14,46.64,10.22,-16.26,-0.35,100898,1.84,22.10,0,1,12,0,0
196935,0,0,0,0,0,0,0,5,135.96,41.53,46.38,-3.64,-18.83,3.25,100902,1.84,22.10,0,0,7,0,0
196982,0,0,0,0,0,0,0,5,135.31,42.09,46.30,-16.52,-26.65,9.42,100902,1.34,22.10,0,1,12,0,0
197031,0,0,0,0,0,0,0,5,134.87,42.36,46.43,-8.58,-20.44,-1.29,100902,1.34,22.10,1,0,12,0,0
197079,0,0,0,0,0,0,0,5,134.75,41.83,47.24,2.84,-9.12,-5.19,100901,1.92,22.10,0,0,9,0,0
197127,0,0,0,0,0,0,0,5,134.13,41.67,47.49,8.39,-4.73,-8.47,100902,1.92,22.10,0,0,8,0,0
197175,0,0,0,0,0,0,0,5,133.81,41.13,48.09,24.37,11.31,-4.10,100911,1.34,22.10,3,0,8,0,0
197222,0,0,0,0,0,0,0,5,133.86,40.25,48.84,21.15,23.57,16.57,100898,1.34,22.10,0,2,7,0,0
197271,0,0,0,0,0,0,0,5,134.51,40.22,48.63,13.87,5.60,41.79,100904,1.51,22.10,12,0,12,0,0
197337,0,0,0,0,0,0,0,5,135.03,40.23,48.62,40.12,7.61,23.15,100908,1.59,22.00,10,0,12,0,0
197383,0,0,0,0,0,0,0,5,135.62,39.67,49.39,23.47,-5.95,17.59,100901,1.59,22.10,3,1,18,0,0
197433,0,0,0,0,0,0,0,5,135.85,40.46,49.06,6.94,-15.45,19.94,100904,1.26,22.10,3,1,24,0,0
197480,0,0,0,0,0,0,0,2,135.37,41.86,47.91,-0.82,-20.21,15.24,100905,1.59,22.00,0,1,22,0,0
197527,0,0,0,0,0,0,0,2,133.56,43.60,46.19,-7.99,-16.41,12.59,100901,1.59,22.00,0,2,21,0,0
197574,0,0,0,0,0,0,0,2,131.45,45.48,44.27,-13.84,-2.92,5.77,100897,2.43,22.00,0,1,32,0,0
197623,0,0,0,0,0,0,0,2,130.24,46.49,43.22,-9.82,8.41,10.27,100901,1.51,22.00,0,2,29,0,0
197673,0,0,0,0,0,0,0,2,129.46,46.72,42.83,5.49,7.19,5.35,100901,1.59,22.00,0,4,31,0,0
197737,0,0,0,0,0,0,0,2,129.54,45.71,43.70,1.27,7.72,8.00,100898,1.59,22.00,1,0,24,0,0
197783,0,0,0,0,0,0,0,2,129.87,44.26,45.08,8.41,1.73,11.54,100899,1.59,22.00,0,2,27,0,0
197831,0,0,0,0,0,0,0,2,130.54,43.41,46.06,27.58,-4.27,20.99,100904,1.34,22.00,0,0,32,0,0
197878,0,0,0,0,0,0,0,2,130.42,43.03,46.42,22.79,-18.79,23.60,100897,1.92,22.00,4,1,32,0,0
197927,0,0,0,0,0,0,0,2,131.65,43.18,46.49,12.05,-21.07,8.27,100901,1.51,22.00,8,2,24,0,0
197975,0,0,0,0,0,0,0,2,133.33,43.19,46.67,22.87,-6.03,5.90,100899,1.59,22.00,16,3,24,0,0
198026,0,0,0,0,0,0,0,2,131.01,43.92,45.70,27.26,-14.36,5.23,100901,1.34,22.00,11,0,26,0,0
198087,0,0,0,0,0,0,0,2,128.54,45.65,43.77,16.73,-30.68,5.41,100899,1.92,22.00,20,0,19,0,0
198135,0,0,0,0,0,0,0,2,127.05,46.77,42.69,7.35,-14.77,3.12,100895,2.59,22.00,15,0,19,0,0
198183,0,0,0,0,0,0,0,2,124.69,47.59,41.80,0.08,5.82,7.22,100902,2.17,22.00,7,1,26,0,0
198231,0,0,0,0,0,0,0,2,121.38,48.51,40.63,-9.07,7.11,12.65,100908,0.84,22.00,0,0,20,0,0
198278,0,0,0,0,0,0,0,2,118.28,49.62,39.29,-8.66,5.12,16.62,100901,1.59,22.00,0,0,20,0,0
198327,0,0,0,0,0,0,0,2,116.22,50.41,38.47,-7.29,9.93,13.31,100901,1.59,22.00,0,2,21,0,0
198375,0,0,0,0,0,0,0,2,114.59,50.25,38.39,3.35,10.41,11.40,100895,1.59,22.00,0,0,20,0,0
198423,0,0,0,0,0,0,0,2,113.75,49.46,38.92,10.46,6.49,5.54,100901,1.59,22.00,6,4,22,0,0
198487,0,0,0,0,0,0,0,2,113.48,46.85,41.21,23.94,14.11,0.64,100896,2.43,22.00,9,0,21,0,0
198535,0,0,0,0,0,0,0,2,113.91,44.67,43.11,16.22,-20.03,10.35,100898,2.01,22.00,21,0,24,0,0
198583,0,0,0,0,0,0,0,2,115.03,42.40,45.71,21.06,-40.47,8.04,100895,1.59,22.00,24,0,23,0,0
198631,0,0,0,0,0,0,0,2,114.03,39.70,49.22,19.15,-16.82,18.70,100905,2.09,22.00,21,4,24,0,0
198680,0,0,0,0,0,0,0,2,107.51,38.76,50.72,20.03,-16.39,24.23,100904,1.84,22.00,20,1,24,0,0
198729,0,0,0,0,0,0,0,2,93.27,38.22,51.51,6.76,-21.76,16.74,100902,1.59,22.00,7,4,20,0,0
198775,0,0,0,0,0,0,0,2,53.51,39.55,50.12,3.05,-20.31,11.28,100899,1.84,22.00,2,0,24,0,0
198823,0,0,0,0,0,0,0,2,26.42,41.59,47.68,-0.80,-12.90,0.90,100901,2.09,22.00,0,0,20,0,0
198887,0,0,0,0,0,0,0,2,32.60,43.55,45.38,-13.00,-6.06,4.25,100899,1.34,22.00,0,0,19,1,0
198934,0,0,0,0,0,0,0,2,60.09,45.13,43.70,-5.68,1.08,8.73,100898,1.76,22.00,0,0,19,1,0
198983,0,0,0,0,0,0,0,2,68.05,45.15,43.80,21.51,1.95,6.93,100902,1.51,22.00,4,0,20,0,0
199031,0,0,0,0,0,0,0,2,72.85,45.12,43.75,49.88,-8.88,7.37,100902,1.84,22.00,4,0,22,0,0
199081,0,0,0,0,0,0,0,2,22.37,43.14,46.17,18.72,-6.52,13.43,100904,1.26,22.00,9,0,24,0,0
199127,0,0,0,0,0,0,0,2,47.55,42.56,46.40,7.18,-18.40,15.44,100905,0.42,22.00,6,0,16,0,0
199177,0,0,0,0,0,0,0,2,63.88,43.03,45.83,17.58,-23.71,2.92,100909,1.09,22.00,11,4,10,0,0
199221,0,0,0,0,0,0,0,2,73.47,43.43,45.02,21.38,-14.17,3.37,100909,1.34,22.00,14,0,12,0,0
199287,0,0,0,0,0,0,0,2,78.58,44.25,43.81,5.71,9.31,1.38,100907,1.00,22.00,11,0,14,0,0
199335,0,0,0,0,0,0,0,2,81.62,45.05,43.08,6.01,-13.75,-1.47,100909,1.26,22.00,12,1,12,0,0
199383,0,0,0,0,0,0,0,2,81.93,46.75,41.42,5.68,-20.33,6.00,100896,1.59,21.90,4,2,7,0,0
199431,0,0,0,0,0,0,0,2,74.85,48.55,39.46,0.10,-7.47,7.09,100899,1.59,21.90,0,0,4,0,0
199479,0,0,0,0,0,0,0,2,59.18,49.36,38.65,-11.45,7.47,10.08,100899,1.84,22.00,2,2,5,0,0
199527,0,0,0,0,0,0,0,2,46.36,49.25,38.60,-0.21,9.14,3.34,100905,1.59,21.90,0,4,7,0,0
199576,0,0,0,0,0,0,0,2,37.59,48.61,39.32,13.96,14.55,-2.90,100898,1.76,21.90,0,1,6,0,0
199639,0,0,0,0,0,0,0,2,33.54,47.29,40.52,19.98,10.71,-6.25,100898,1.76,21.90,2,2,5,0,0
199687,0,0,0,0,0,0,0,2,17.18,44.32,43.21,14.80,2.40,-1.99,100899,2.09,21.90,2,2,4,0,0
199735,0,0,0,0,0,0,0,2,7.70,41.34,46.35,5.89,-37.04,23.74,100896,1.84,21.90,10,0,8,0,0
199783,0,0,0,0,0,0,0,2,16.97,40.05,48.01,14.45,-34.42,25.83,100902,1.34,21.90,4,2,3,0,0
199831,0,0,0,0,0,0,0,2,24.73,38.99,49.00,22.29,-2.06,17.67,100902,1.76,21.90,11,1,9,0,0
199879,0,0,0,0,0,0,0,2,16.43,38.42,50.09,19.15,-12.97,17.48,100905,2.01,21.90,7,1,7,0,0
199927,0,0,0,0,0,0,0,2,7.60,38.78,50.07,6.79,-17.29,15.12,100899,1.84,21.90,11,0,8,0,0
199980,0,0,0,0,0,0,0,2,-7.92,39.79,49.45,0.21,-17.30,13.16,100906,2.01,21.90,7,0,8,0,0
200038,0,0,0,0,0,0,0,2,-25.00,40.97,48.72,-2.39,-10.71,6.01,100905,1.26,21.90,0,2,7,0,0
200089,0,0,0,0,0,0,0,2,-35.88,42.43,47.49,-9.12,-7.92,11.64,100902,0.92,21.90,0,0,5,1,0
200135,0,0,0,0,0,0,0,2,-35.57,43.86,46.03,-5.71,3.69,7.78,100896,2.09,21.90,2,0,10,0,0
200183,0,0,0,0,0,0,0,2,-37.61,43.88,46.04,8.98,-2.68,-6.41,100905,1.34,21.90,0,2,11,0,0
200231,0,0,0,0,0,0,0,2,-36.35,44.70,45.14,27.37,17.39,16.06,100907,1.51,21.90,4,0,10,0,0
200278,0,0,0,0,0,0,0,2,-20.54,47.02,42.25,36.01,-1.95,11.52,100904,1.26,21.90,1,0,8,1,0
200326,0,0,0,0,0,0,0,2,-16.13,47.82,40.94,6.29,-28.34,6.82,100901,1.76,21.90,9,0,5,1,0
200375,0,0,0,0,0,0,0,2,-25.54,48.34,40.83,1.81,-13.50,-0.36,100898,1.51,21.90,11,0,6,1,0
200438,0,0,0,0,0,0,0,2,-23.21,47.65,41.28,24.26,-1.33,1.93,100901,1.76,21.90,8,0,7,0,0
200487,0,0,0,0,0,0,0,2,-10.71,47.61,40.40,13.30,-4.44,6.77,100901,2.09,21.90,15,1,8,0,0
200535,0,0,0,0,0,0,0,2,7.46,47.77,39.72,2.51,-16.03,2.10,100902,2.09,21.90,9,0,8,0,0
200583,0,0,0,0,0,0,0,2,16.89,48.92,39.02,8.63,-22.56,9.75,100904,1.26,21.90,0,4,12,0,0
200630,0,0,0,0,0,0,0,2,19.65,49.67,38.03,-2.57,-4.21,6.07,100906,1.17,21.90,1,0,8,0,0
200677,0,0,0,0,0,0,0,2,7.89,50.58,37.12,-12.89,9.74,5.69,100899,1.34,21.90,0,0,12,0,0
200726,0,0,0,0,0,0,0,2,-1.01,51.45,36.62,-5.96,12.66,-0.04,100906,1.26,21.90,0,0,8,0,0
200774,0,0,0,0,0,0,0,2,-9.24,51.57,36.50,7.09,18.54,4.34,100904,1.34,21.90,0,0,24,0,0
200839,0,0,0,0,0,0,0,2,-5.65,50.77,37.09,18.29,14.76,-7.37,100904,1.59,21.90,0,0,24,0,0
200887,0,0,0,0,0,0,0,2,-8.64,48.20,39.83,13.41,9.67,-6.89,100905,1.59,21.90,2,1,21,0,0
200935,0,0,0,0,0,0,0,2,-11.57,45.48,42.50,3.57,-29.45,15.06,100906,1.76,21.90,6,1,27,0,0
200983,0,0,0,0,0,0,0,2,-13.90,43.49,44.92,15.31,-22.89,10.79,100895,1.17,21.90,4,2,11,0,0
201031,0,0,0,0,0,0,0,2,-20.97,40.25,48.69,9.91,4.20,18.22,100908,1.26,21.90,7,1,10,0,0
201079,0,0,0,0,0,0,0,2,-26.07,38.58,50.68,11.85,-9.89,20.37,100905,1.34,21.90,10,1,7,0,0
201127,0,0,0,0,0,0,0,2,-30.02,37.57,52.01,13.75,-22.59,19.51,100906,1.00,21.90,6,0,8,0,0
201191,0,0,0,0,0,0,0,2,-32.05,38.36,51.20,11.01,-29.76,16.81,100906,1.26,21.90,0,0,14,0,0
201240,0,0,0,0,0,0,0,2,-32.81,39.41,49.95,7.44,-25.53,8.99,100906,1.17,21.90,0,0,8,1,0
201287,0,0,0,0,0,0,0,2,-33.88,40.78,48.43,-2.67,-17.95,3.04,100908,1.34,21.90,0,0,8,1,0
201336,0,0,0,0,0,0,0,2,-34.75,42.55,46.54,-4.80,-12.24,-0.55,100901,1.34,21.90,0,0,3,1,0
201382,0,0,0,0,0,0,0,2,-35.09,43.21,45.84,20.37,-9.77,-13.39,100906,1.00,21.90,0,0,5,1,0
201432,0,0,0,0,0,0,0,2,-36.76,43.31,46.02,28.87,18.08,12.52,100904,1.59,21.90,0,0,4,1,0
201479,0,0,0,0,0,0,0,2,-34.81,44.01,45.15,40.09,3.79,30.19,100895,2.34,21.90,0,0,3,1,0
201527,0,0,0,0,0,0,0,2,-27.45,44.79,43.60,16.23,-31.67,24.14,100899,1.84,21.90,15,0,2,1,0
201591,0,0,0,0,0,0,0,2,-31.04,45.23,43.56,20.26,-11.44,-10.63,100901,1.26,21.90,13,0,2,1,0
201638,0,0,0,0,0,0,0,2,-33.86,44.34,44.53,16.66,1.65,9.72,100901,1.76,21.90,18,0,8,0,0
201687,0,0,0,0,0,0,0,2,-32.32,44.05,44.37,-5.39,-0.74,3.67,100904,0.67,21.90,17,0,8,0,0
201735,0,0,0,0,0,0,0,2,-33.15,44.84,43.66,-1.48,-9.11,2.45,100906,1.51,21.90,16,0,6,0,0
201782,0,0,0,0,0,0,0,2,-36.24,45.82,42.91,2.32,-2.51,5.67,100902,1.76,21.90,5,0,4,1,0
201834,0,0,0,0,0,0,0,2,-38.87,46.91,42.01,-6.91,6.21,7.68,100901,1.76,21.90,0,0,4,1,0
201879,0,0,0,0,0,0,0,2,-39.75,47.73,41.06,-6.98,5.67,7.29,100903,1.51,21.90,0,0,7,1,0
201928,0,0,0,0,0,0,0,2,-40.00,47.99,40.56,-4.62,0.03,9.10,100906,1.51,21.90,0,0,6,1,0
201991,0,0,0,0,0,0,0,2,-40.35,48.17,40.17,6.34,-2.59,4.82,100901,1.59,-73.30,0,0,9,0,0
202038,0,0,0,0,0,0,0,2,-40.38,47.45,40.81,9.44,7.76,2.76,75412,2391.28,21.90,0,4,3,0,0
202087,0,0,0,0,0,0,0,2,-38.99,45.15,42.85,14.63,6.42,-6.34,100905,1.51,21.90,0,0,8,0,0
202135,0,0,0,0,0,0,0,2,-37.70,42.02,45.92,16.81,4.46,-3.98,100908,1.17,21.90,0,0,8,0,0
202184,0,0,0,0,0,0,0,2,-36.50,39.13,48.92,-3.01,-31.75,16.47,100905,1.26,21.90,4,4,7,0,0
202231,0,0,0,0,0,0,0,2,-36.00,38.40,49.97,11.85,-19.76,40.15,100908,1.00,21.90,5,2,7,0,0
202279,0,0,0,0,0,0,0,2,-36.11,38.78,49.66,24.24,2.46,19.95,100901,1.76,21.90,3,1,7,0,0
202327,0,0,0,0,0,0,0,2,-37.26,39.86,49.03,15.81,-6.62,17.87,100908,1.17,21.90,7,1,3,0,0
202391,0,0,0,0,0,0,0,2,-38.59,41.32,47.84,3.58,-17.95,13.52,100906,0.92,21.80,2,1,12,0,0
202440,0,0,0,0,0,0,0,2,-40.05,42.87,46.48,0.64,-17.70,4.69,100908,1.17,21.90,2,0,20,0,0
202487,0,0,0,0,0,0,0,2,-41.33,44.21,45.22,-1.84,-2.06,-2.02,100912,0.67,21.90,2,0,20,0,0
202535,0,0,0,0,0,0,0,2,-41.81,45.67,43.54,-9.91,1.60,9.76,100909,1.00,21.80,0,1,10,0,0
202582,0,0,0,0,0,0,0,2,-41.27,46.80,42.07,-6.23,-3.82,1.78,100906,0.92,21.80,0,1,18,0,0
202633,0,0,0,0,0,0,0,2,-41.27,45.91,43.22,2.74,-4.80,-13.03,100909,0.92,21.80,0,0,12,0,0
202678,0,0,0,0,0,0,0,2,-41.77,45.81,43.52,5.97,1.23,-1.84,100912,0.50,21.80,0,2,15,0,0
202743,0,0,0,0,0,0,0,2,-41.12,46.99,41.89,32.42,7.24,20.84,100916,0.92,21.80,1,0,12,0,0
202791,0,0,0,0,0,0,0,2,-39.44,47.53,40.67,29.62,-14.96,7.84,100908,1.51,21.80,0,1,7,0,0
202840,0,0,0,0,0,0,0,2,-37.93,48.14,39.47,1.65,-8.04,3.11,100908,1.51,21.80,5,0,12,1,0
202887,0,0,0,0,0,0,0,2,-34.75,48.30,38.12,11.05,-4.65,-1.91,100908,0.50,21.80,11,0,12,0,0
202935,0,0,0,0,0,0,0,2,-30.44,49.09,36.35,21.53,-0.95,-0.94,100906,0.92,21.80,16,0,14,0,0
202983,0,0,0,0,0,0,0,2,-26.41,51.09,34.44,5.96,1.30,-1.83,100908,0.75,21.80,13,0,13,0,0
203032,0,0,0,0,0,0,0,2,-23.51,52.33,33.30,6.98,-19.87,-10.85,100906,0.75,21.80,8,0,16,0,0
203079,0,0,0,0,0,0,0,2,-24.40,52.92,32.69,3.05,-16.04,0.18,100903,1.51,21.80,4,0,16,0,0
203143,0,0,0,0,0,0,0,2,-28.48,53.83,31.93,-0.27,3.44,2.84,100905,1.67,21.80,1,0,12,0,0
203191,0,0,0,0,0,0,0,2,-30.87,54.31,31.34,-10.99,18.68,3.32,100906,1.17,21.80,0,0,14,0,0
203239,0,0,0,0,0,0,0,2,-31.35,54.45,31.17,-3.65,21.00,-2.85,100912,1.26,21.80,0,1,16,0,0
203287,0,0,0,0,0,0,0,2,-31.71,54.08,31.83,7.50,18.34,-11.01,100908,0.42,21.80,0,1,13,0,0
203335,0,0,0,0,0,0,0,2,-31.01,52.84,33.25,19.06,19.79,-1.76,100915,0.34,21.80,0,3,11,0,0
203382,0,0,0,0,0,0,0,2,-30.55,51.27,35.24,9.12,6.82,-3.52,100912,1.17,21.80,0,1,11,0,0
203430,0,0,0,0,0,0,0,2,-30.35,48.86,37.71,-4.43,-46.96,15.80,100902,1.42,21.80,3,1,14,0,0
203479,0,0,0,0,0,0,0,2,-30.36,46.01,41.32,2.38,-5.23,14.25,100903,1.26,21.80,8,0,9,0,0
203543,0,0,0,0,0,0,0,2,-31.55,42.55,45.45,13.39,4.26,15.50,100906,1.51,21.80,14,1,10,0,0
203590,0,0,0,0,0,0,0,2,-32.22,41.26,47.07,10.58,-4.11,16.17,100906,1.42,21.80,11,0,11,0,0
203639,0,0,0,0,0,0,0,2,-33.70,41.82,46.84,4.40,-16.86,10.76,100906,1.17,21.80,11,1,10,0,0
203687,0,0,0,0,0,0,0,2,-34.98,42.92,45.85,3.66,-16.21,5.21,100896,1.76,21.80,1,0,12,0,0
203736,0,0,0,0,0,0,0,2,-36.72,44.72,44.02,-0.72,-12.35,-3.02,100902,0.92,21.80,2,0,16,0,0
203781,0,0,0,0,0,0,0,2,-37.72,46.55,42.02,-6.51,-2.12,5.56,100905,1.51,21.80,0,1,12,0,0
203829,0,0,0,0,0,0,0,2,-37.35,48.98,39.33,-9.54,4.38,3.68,100910,0.92,21.80,0,1,14,0,0
203879,0,0,0,0,0,0,0,2,-37.65,49.58,38.80,-4.67,3.66,-4.43,100905,1.00,21.80,0,0,16,0,0
203943,0,0,0,0,0,0,0,2,-39.68,49.37,39.38,4.90,3.46,-3.00,100896,1.42,21.80,0,1,12,0,0
203989,0,0,0,0,0,0,0,2,-40.48,49.59,39.27,18.97,15.37,17.77,100912,0.84,21.80,0,2,12,0,0
204039,0,0,0,0,0,0,0,2,-40.76,50.25,38.74,32.41,4.78,14.28,100902,1.51,21.80,0,2,12,0,0
204087,0,0,0,0,0,0,0,2,-39.67,50.70,38.19,3.74,-14.92,9.99,100900,1.92,21.80,0,0,9,1,0
204135,0,0,0,0,0,0,0,2,-41.20,51.19,37.99,3.00,-9.15,-2.30,100905,1.51,21.80,9,0,16,0,0
204183,0,0,0,0,0,0,0,2,-38.37,51.15,37.50,17.00,-2.69,0.80,100906,1.17,21.70,5,6,15,0,0
204231,0,0,0,0,0,0,0,2,-30.27,51.58,36.23,15.07,0.00,0.85,100899,1.51,21.70,12,1,6,0,0
204295,0,0,0,0,0,0,0,2,-20.58,52.77,34.72,3.66,-0.53,-3.51,100895,1.51,21.80,7,2,10,0,0
204343,0,0,0,0,0,0,0,2,-16.44,53.39,33.47,4.70,-23.14,-1.46,100906,1.42,21.80,3,2,15,0,0
204389,0,0,0,0,0,0,0,2,-21.57,54.25,32.56,-3.55,2.04,4.30,100912,1.00,21.80,0,0,16,0,0
204438,0,0,0,0,0,0,0,2,-24.07,54.83,31.54,-14.63,17.01,8.52,100908,1.00,21.80,0,0,16,0,0
204487,0,0,0,0,0,0,0,2,-26.01,56.16,30.26,-11.67,17.21,8.99,100908,1.17,21.80,0,2,13,0,0
204533,0,0,0,0,0,0,0,2,-27.10,57.24,29.49,-5.33,16.20,4.29,100906,1.42,21.70,0,2,13,0,0
204582,0,0,0,0,0,0,0,2,-26.81,57.41,29.37,9.02,13.55,0.54,100902,1.67,21.80,0,2,7,0,0
204631,0,0,0,0,0,0,0,2,-26.34,55.63,30.91,9.76,28.66,-5.86,100905,1.42,21.80,0,0,8,0,0
204695,0,0,0,0,0,0,0,2,-22.01,53.16,32.98,5.96,22.76,-4.03,100906,1.26,21.80,2,0,10,0,0
204743,0,0,0,0,0,0,0,2,-21.45,51.67,34.66,-0.31,-20.13,0.65,100906,1.17,21.80,6,0,8,0,0
204790,0,0,0,0,0,0,0,2,-25.58,50.10,37.09,11.25,-39.28,3.28,100908,1.26,21.70,10,0,8,0,0
204839,0,0,0,0,0,0,0,2,-30.34,45.75,42.18,14.42,-0.88,15.64,100896,1.76,21.80,12,0,8,0,0
204887,0,0,0,0,0,0,0,2,-31.99,43.13,45.01,18.82,-2.36,14.73,100905,1.51,21.80,14,0,8,0,0
204935,0,0,0,0,0,0,0,2,-33.59,41.84,46.71,8.01,-12.23,10.18,100908,0.84,21.80,3,0,7,0,0
204983,0,0,0,0,0,0,0,2,-34.82,41.82,46.74,3.28,-24.18,13.42,100909,0.84,21.70,4,0,9,0,0
205029,0,0,0,0,0,0,0,2,-36.08,43.07,45.40,5.30,-22.26,-0.33,100903,1.76,21.70,0,0,12,0,0
205095,0,0,0,0,0,0,0,2,-37.34,43.83,44.66,-3.25,-11.75,-7.50,100902,1.00,21.70,3,2,4,1,0
205143,0,0,0,0,0,0,0,2,-38.39,45.04,43.42,-12.78,-0.03,1.89,100902,1.42,21.70,0,0,7,1,0
